Codigo_Punto,Aliado,Latitud,Longitud
10450,REVAL,10.60982555,-75.14231383
10217,VALE+,6.5525639,-74.7877001
10891,VALE+,5.0807284,-73.6074423
10029,REVAL,9.232073,-74.7435766
11095,REVAL,8.54017138,-74.62890574
11067,REVAL,10.8601068,-74.7738865
12162,REVAL,11.7742558,-72.4461578
10910,VALE+,5.0089271,-73.5413846
10222,REVAL,6.2984354,-75.5754381
10233,VALE+,5.7915782,-75.4275135
10271,REVAL,7.7588324,-76.6622034
10963,VALE+,4.9372458,-75.7385391
10200,REVAL,4.50965539,-73.35063163
10562,VALE+,1.796787,-77.16425
11741,VALE+,4.60506194,-74.07389262
10901,VALE+,4.58441037,-74.44487377
11142,REVAL,5.1954148,-73.1431734
11715,VALE+,3.25279753,-76.2294497
10063,VALE+,5.29657613,-75.88123013
12058,REVAL,1.14619538,-76.64657951
10894,REVAL,9.23727194,-75.67757118
16354,REVAL,9.24074537,-74.42423866
10179,VALE+,3.00274893,-76.47711489
10452,REVAL,4.87790496,-72.89591891
10879,REVAL,8.27729595,-73.8697406
11100,REVAL,4.87387865,-75.17190249
10164,VALE+,5.60845017,-75.17686805
10850,REVAL,3.62188577,-75.09421687
10303,REVAL,8.0970551,-74.7756126
10161,VALE+,8.4238447,-76.7857216
10261,VALE+,5.1660824,-75.5204857
10182,REVAL,5.76863884,-72.93958512
11072,VALE+,3.9354833,-74.6012609
10445,VALE+,5.57552375,-74.88735805
11162,REVAL,9.80191042,-74.39332017
10272,VALE+,4.57461852,-75.97339369
10847,REVAL,6.33960271,-73.12214903
11151,REVAL,8.23512135,-73.35338461
10079,REVAL,8.23721725,-73.35508682
10895,REVAL,6.2645231,-73.3008949
10231,VALE+,2.34787775,-78.32816482
12030,REVAL,2.0230939,-75.9946114
12040,REVAL,10.8393339,-74.1684001
12089,REVAL,3.9342643,-75.2199513
10714,VALE+,5.13025839,-74.15717116
10962,VALE+,5.52718177,-75.4599868
11019,REVAL,2.9404479,-75.26242883
11467,REVAL,5.5194742,-74.17875
10391,VALE+,6.02887884,-75.42760896
10492,REVAL,5.0300473,-75.1164111
10592,REVAL,5.0882617,-73.7910933
11737,REVAL,2.181719134,-73.78426707
10593,REVAL,9.30243451,-75.38952917
11061,REVAL,8.4657283,-74.5358954
12237,REVAL,5.13987602,-70.85881614
10594,VALE+,1.45397997,-77.43913292
10595,VALE+,1.5032677,-77.21516792
12160,VALE+,1.3896,-78.52374
11213,REVAL,10.98642269,-74.79587787
11768,VALE+,4.79575514,-75.99530698
11769,VALE+,,
11770,VALE+,4.33092645,-75.82855045
11771,VALE+,4.75113033,-75.91382521
11755,VALE+,3.65725334,-76.69431778
11756,VALE+,6.282451,-75.6037
11772,VALE+,3.68448284,-76.31143514
11757,VALE+,4.51201252,-76.23849043
11758,VALE+,3.72438716,-76.26947932
11720,VALE+,,
11773,VALE+,3.76342838,-76.33388463
11774,VALE+,3.26209721,-76.53977262
11759,VALE+,3.64872264,-76.56934318
11775,VALE+,4.5317054,-76.10448826
11776,VALE+,4.51987458,-76.03655341
11760,VALE+,4.57454251,-75.97402365
11777,VALE+,3.42054704,-76.24179635
11761,VALE+,3.82343179,-76.52118322
11762,VALE+,4.15565396,-76.28708089
11778,VALE+,,
11763,VALE+,3.99461389,-76.22765253
11261,VALE+,3.6826262,-76.30602927
11779,VALE+,4.26406378,-75.93210507
11262,VALE+,10.88932,-74.8108
11765,VALE+,4.21269184,-76.31784849
11766,VALE+,3.69972392,-76.44481404
11767,VALE+,3.86217896,-76.38390729
11780,VALE+,4.39541296,-76.07043354
11781,VALE+,3.32818273,-76.22778684
11735,VALE+,3.6707717,-76.5818653
11686,REVAL,4.57565,-74.19754
11032,REVAL,4.9232688,-75.0651976
11685,VALE+,6.24673463,-75.57006905
10395,VALE+,6.27569356,-75.55767106
12865,VALE+,6.30605513,-75.55419425
10596,REVAL,6.40258348,-72.55563484
11048,REVAL,5.65587867,-73.97810337
11904,REVAL,5.7593981,-73.9132992
10597,REVAL,5.6509178,-74.06943749
12202,REVAL,6.18581817,-72.47290476
12336,REVAL,5.16770823,-73.36783944
12770,REVAL,5.28149142,-73.1695283
12159,REVAL,5.09593273,-73.44566854
10805,REVAL,5.65018566,-74.06929458
10598,REVAL,5.6194546,-73.8125598
10599,REVAL,5.51753659,-72.88557404
10708,REVAL,5.52912418,-73.36302571
10600,VALE+,5.01128986,-74.47073723
12157,REVAL,8.7579683,-76.5301993
11751,VALE+,6.48839687,-74.39989479
10601,VALE+,6.2800225,-75.622657
12378,VALE+,,
12156,REVAL,4.4370756,-75.2107301
11129,VALE+,8.09321894,-76.7268753
12004,VALE+,8.09141484,-76.72928737
11055,REVAL,6.313415833,-73.9493686
11027,VALE+,4.51111279,-76.23772707
10406,VALE+,,
10398,VALE+,6.16795229,-75.60368259
11056,REVAL,9.31482873,-75.29299015
11035,REVAL,10.63087479,-74.92028346
11045,VALE+,4.4519,-75.7861783
15069,REVAL,7.97435,-75.20486
15064,VALE+,6.27492182,-75.57533969
15065,VALE+,6.27576812,-75.57066436
15066,VALE+,6.21723494,-75.58875289
15070,REVAL,8.75364563,-75.87077435
15071,VALE+,4.6940312,-74.16829401
15072,REVAL,11.38214717,-72.22977722
15073,REVAL,10.4685,-73.24398
15074,REVAL,10.45001,-73.27469
10507,VALE+,4.3390667,-73.9390417
10418,VALE+,6.2476376,-75.5658153
11052,REVAL,10.7423228,-74.9782682
12755,VALE+,7.110556,-75.55111
10723,VALE+,6.814841,-75.240674
11059,REVAL,9.16098205,-75.04772249
15067,VALE+,6.48907,-74.40208
11687,VALE+,6.34838083,-75.50762482
11039,REVAL,2.93891237,-75.58638788
10606,REVAL,10.98215137,-74.78011053
11033,REVAL,3.19581603,-75.64493512
10607,REVAL,10.89208729,-72.83566809
11115,VALE+,5.02378456,-74.00618296
11065,REVAL,10.89912,-74.88657
11053,REVAL,3.9354833,-74.6012609
11006,REVAL,11.27236959,-73.31047479
11748,VALE+,4.9943062,-75.8121525
11128,REVAL,7.8391957,-72.5043072
11062,REVAL,9.2390098,-74.4248139
10420,VALE+,7.0002086,-76.2646577
10608,REVAL,7.37502471,-72.64948804
10413,VALE+,6.74841043,-76.02345116
11471,VALE+,3.41182092,-76.53349942
11004,REVAL,5.53231756,-74.1043662
10511,VALE+,5.02050838,-75.62240806
10609,REVAL,8.30588,-75.14641
10610,REVAL,8.31173682,-73.61921923
10438,VALE+,6.3991575,-75.6147664
10512,VALE+,6.25175229,-75.62667163
10513,VALE+,5.92908908,-75.67342569
10421,VALE+,7.2434738,-76.4363256
10611,REVAL,5.36634785,-73.52175475
10416,VALE+,5.9736586,-75.3602485
10503,REVAL,5.19610738,-73.14350435
15880,VALE+,7.92951,-76.62175
10419,VALE+,6.2821059,-75.55366977
10612,REVAL,,
10795,VALE+,5.02167781,-75.61960144
10614,VALE+,4.5350004,-75.6756888
10615,REVAL,11.37818409,-72.2363229
12738,REVAL,11.37827,-72.2363317
10515,VALE+,6.72198202,-75.9059767
10616,REVAL,11.37976894,-72.23899831
10531,REVAL,8.3057445,-73.6232791
11513,REVAL,7.9985155,-73.5112454
10516,VALE+,6.7725457,-76.1314059
10517,VALE+,6.4716252,-75.1643989
10518,VALE+,6.338307,-75.5544612
10683,REVAL,11.0149,-74.79639
11515,VALE+,3.41925573,-76.49738712
15606,VALE+,3.41543023,-76.34933748
10727,VALE+,6.2883429,-75.5789538
10618,VALE+,4.63508291,-74.19876868
10521,VALE+,4.76699054,-74.05042395
10619,REVAL,10.46291364,-74.62097944
11672,VALE+,4.66433093,-74.05936316
10620,REVAL,10.82953611,-75.03402691
10524,VALE+,6.6818454,-75.2195524
12774,VALE+,6.25471189,-75.55651252
10525,REVAL,2.6856,-75.3251583
10526,VALE+,6.28228556,-75.59060003
10761,VALE+,3.4876979,-76.52099478
11107,REVAL,5.63295673,-73.32378558
11188,REVAL,5.02235427,-73.45300901
11180,REVAL,5.91848227,-73.79156577
10969,REVAL,5.7217597,-72.84940202
12070,REVAL,6.0552075,-73.8142058
11579,VALE+,3.37277016,-76.54051852
11674,VALE+,4.53118512,-75.64118855
11652,REVAL,3.72592596,-75.48493112
11644,REVAL,5.6165079,-73.81676681
11643,REVAL,5.82874815,-73.03295344
11673,REVAL,4.15000822,-74.88615864
11618,REVAL,12.57742072,-81.70469155
11623,REVAL,5.71630721,-72.92717368
11624,REVAL,5.53260887,-73.36108379
11589,VALE+,3.88685751,-77.07697134
11641,VALE+,4.34180303,-74.36264558
11653,VALE+,0.82611111,-77.64156278
11655,VALE+,2.44197701,-76.60508625
11642,VALE+,4.8110582,-74.3565112
11656,REVAL,9.30097568,-75.39676263
11555,REVAL,4.29708584,-74.80641069
11556,REVAL,4.03206689,-74.97238032
11614,VALE+,5.45198347,-74.66211221
11605,VALE+,5.69101597,-76.66042959
10324,VALE+,6.25328,-74.82774
10978,REVAL,5.07945068,-75.12015156
10981,VALE+,7.3697835,-76.7147071
10174,VALE+,7.43816762,-77.11540871
12103,REVAL,5.07979982,-75.17860178
10984,VALE+,3.45218023,-76.53003011
15598,VALE+,3.45778024,-76.51776117
10988,VALE+,1.51411536,-77.04694391
11825,VALE+,2.617418,-76.3714
11829,VALE+,2.4451989,-76.6149822
11657,REVAL,11.01157809,-74.25246007
11137,VALE+,3.9007117,-76.2992517
11897,VALE+,3.911993,-76.3097757
11896,VALE+,3.4857712,-76.4887831
11895,VALE+,3.4341629,-76.5340949
10938,REVAL,7.5392224,-72.7726479
10473,REVAL,7.8655651,-72.481305
10971,REVAL,7.93432983,-72.50444709
11104,VALE+,4.69109005,-74.14818214
12069,REVAL,6.24830622,-73.41740723
10927,VALE+,4.56171845,-74.14262372
12064,VALE+,4.60969988,-74.06936997
10346,VALE+,6.13076,-75.3791067
10098,VALE+,6.28585775,-75.33423984
12223,REVAL,3.62148412,-75.09488109
10011,REVAL,2.56903912,-72.6449931
10510,VALE+,4.61207619,-74.08410382
11439,VALE+,5.8991,-76.14233
11830,VALE+,4.89510674,-75.8826709
11782,REVAL,2.1979631,-75.6292535
10340,VALE+,7.8861364,-76.62232056
10083,VALE+,,
10993,REVAL,7.05564385,-73.1683701
10545,REVAL,2.93035947,-75.26490954
10326,VALE+,6.56716072,-75.51744417
11182,REVAL,2.38722183,-75.89110239
12008,REVAL,8.73745743,-75.89304915
11197,REVAL,,
11195,REVAL,11.0075424,-74.8018475
10836,VALE+,,
10583,VALE+,4.66912269,-74.06377787
11186,REVAL,5.5377195,-73.6339236
11064,REVAL,4.4519,-75.7861783
11189,REVAL,6.28961289,-73.47413496
10584,VALE+,5.0882617,-73.7910933
12081,REVAL,8.68922921,-73.66313224
10411,REVAL,7.49079,-74.86949
12091,REVAL,4.28844,-74.89779
12082,REVAL,2.18357219,-73.78647355
10336,VALE+,6.72198202,-75.9059767
12083,REVAL,10.03203984,-74.21457179
11984,VALE+,3.47662278,-76.48512625
18142,VALE+,3.42665558,-76.48317782
11073,REVAL,10.4922307,-75.1233944
10105,VALE+,6.0748682,-75.4970617
10337,VALE+,5.9636206,-75.7344892
10542,VALE+,5.47471149,-75.60105
10325,VALE+,5.7916936,-75.7855472
10994,VALE+,1.8343495,-76.9676347
11011,VALE+,,
16057,VALE+,4.597645,-74.13021
10585,VALE+,4.15672222,-76.28771767
10987,VALE+,2.03940014,-77.21656632
12411,VALE+,4.5703423,-74.10306441
12085,REVAL,4.59666601,-74.07871548
10478,VALE+,4.51885614,-74.59309767
12290,REVAL,,
10477,VALE+,4.69557952,-74.15800172
12084,VALE+,4.74585289,-74.04114638
11193,REVAL,10.76327564,-74.13882177
11198,REVAL,7.30931155,-72.87106991
10348,VALE+,5.87433,-74.63981
15601,VALE+,4.6423587,-74.1627138
12233,VALE+,4.92005828,-74.0236948
10986,VALE+,3.4934627,-76.4913678
10009,VALE+,3.47113837,-76.49884597
10484,REVAL,8.08170946,-72.80177115
10985,VALE+,4.79985522,-74.03881692
10991,VALE+,4.81106551,-75.66327147
10989,VALE+,3.26337078,-76.53962036
11447,REVAL,8.6118614,-73.6342641
11928,VALE+,4.48600145,-73.89472187
10485,VALE+,4.48268854,-73.9347097
11461,REVAL,6.17838567,-73.58986437
11075,REVAL,3.2722843,-73.36954177
11675,VALE+,4.98400676,-75.60690831
11676,VALE+,4.83484342,-75.67160536
11677,VALE+,4.53115556,-76.10215412
11678,VALE+,4.89434459,-75.88285272
11679,VALE+,5.16483436,-75.51724322
11680,VALE+,4.86641745,-75.62204665
11578,VALE+,3.58489863,-76.49538434
10997,VALE+,,
10481,VALE+,4.87251466,-74.14560589
10087,VALE+,6.31805,-75.46508
12093,VALE+,4.59480835,-74.1687743
10586,REVAL,1.57074955,-75.32570647
10480,REVAL,1.32945201,-75.87923709
12007,REVAL,1.32194,-74.8485
10992,VALE+,1.3390151,-77.5922764
10071,VALE+,3.5242686,-76.2848139
11054,VALE+,3.4657889,-76.5215071
10998,VALE+,4.67846994,-74.14987593
10482,REVAL,8.30980465,-73.62236868
10052,REVAL,8.3136248,-73.5965688
11455,REVAL,10.41176094,-73.59297665
12780,VALE+,6.11902004,-75.63547757
10347,VALE+,6.2948449,-75.0279644
10373,VALE+,6.02208821,-75.43348176
10361,VALE+,6.2626671,-75.6049956
11069,VALE+,6.22359829,-77.40410888
10342,VALE+,5.97691706,-75.3648411
10345,VALE+,5.97234302,-75.36129764
10080,REVAL,7.75990051,-73.39405107
10343,VALE+,6.03087254,-75.4321147
11749,VALE+,4.16812965,-76.16656191
11001,VALE+,4.0895993,-76.1993865
11823,VALE+,3.41367974,-76.34810423
11824,VALE+,3.41237468,-76.34856058
10126,VALE+,,
10344,VALE+,5.7139501,-75.3093767
11449,REVAL,5.49119133,-70.41254778
20763,REVAL,7.08324965,-73.16107787
20764,VALE+,2.44665977,-76.61719111
20765,VALE+,4.53215347,-75.64026384
20766,REVAL,10.48019066,-73.2668582
20767,VALE+,1.194298,-77.26623
20768,VALE+,5.0742441,-75.5248892
20769,VALE+,4.75507603,-74.10716287
20771,VALE+,4.7444292,-74.09182744
20772,VALE+,2.4856975,-76.5615797
20773,VALE+,2.45075276,-76.8127779
20894,REVAL,11.2273368,-74.2057596
20895,REVAL,11.24823693,-74.20736337
20775,VALE+,5.7103761,-75.3110043
20776,REVAL,2.93063051,-75.26035208
20777,REVAL,5.34779779,-72.39087003
20778,REVAL,9.56244574,-73.34042491
20779,REVAL,10.76966536,-73.00563907
20780,REVAL,11.06686,-72.76380351
20842,REVAL,10.91492992,-74.81796453
20781,VALE+,6.12741069,-75.37937869
20782,VALE+,6.17668168,-75.34453804
20783,VALE+,4.3315503,-75.8282383
20784,REVAL,5.60134172,-73.83460945
20785,VALE+,4.99239541,-75.81248175
20870,VALE+,5.42083702,-75.70456686
20873,REVAL,10.3911,-73.03016
20902,VALE+,1.33716123,-77.59250295
20786,REVAL,10.36501852,-75.48128077
20787,VALE+,3.91022978,-76.29271156
20788,VALE+,4.53524036,-75.69871821
20789,VALE+,3.45250723,-76.49899698
20790,REVAL,10.9805777,-74.7767734
20791,VALE+,3.5424539,-76.3171316
20792,VALE+,3.52587399,-76.29138515
20793,VALE+,3.41847682,-76.24194904
20794,REVAL,9.22718141,-75.81558451
20795,REVAL,8.9554859,-75.449911
20796,VALE+,6.25216901,-75.56638617
20797,VALE+,6.28276179,-75.54541647
20859,REVAL,6.18585981,-72.47205003
20860,REVAL,5.99767342,-72.69319454
20838,VALE+,7.24359,-76.43696
20799,VALE+,6.709674,-75.61247
20801,REVAL,5.53569215,-73.35758972
20802,REVAL,5.5366151,-73.3608488
20803,REVAL,6.4610978,-71.7284058
20804,VALE+,3.48824614,-76.52145069
20805,VALE+,4.57925034,-74.21618332
20806,VALE+,4.09749753,-76.20417865
20808,REVAL,7.12710798,-73.12750122
21058,REVAL,7.2648715,-73.1478231
20809,REVAL,4.116362,-73.59681
20810,REVAL,3.98786837,-73.76135966
20811,VALE+,3.17338752,-76.26334228
20812,VALE+,1.22750176,-77.28595175
20814,VALE+,6.17034978,-75.62844647
20815,VALE+,6.15448518,-75.58381022
20816,VALE+,4.60023122,-74.06790016
20818,REVAL,7.88646149,-72.4983189
20819,REVAL,7.896103,-72.50455872
20820,REVAL,10.46357743,-73.25068672
20821,REVAL,4.541137,-75.07678
20822,REVAL,4.43644766,-75.23165635
20824,REVAL,10.98229217,-74.78287644
21022,REVAL,5.7535941,-72.80024279
21020,REVAL,5.63660774,-73.52446099
20825,REVAL,8.92629789,-75.44407647
20826,REVAL,5.82921171,-73.02463523
21174,REVAL,4.2695926,-73.486999
20827,VALE+,4.8609005,-74.06031586
20828,VALE+,3.5310262,-76.2905722
20901,VALE+,1.193566,-77.3069011
20843,VALE+,4.597132,-74.1763
20910,REVAL,9.39994848,-75.06468761
20829,VALE+,6.28092025,-75.60958218
20844,VALE+,4.69199524,-74.10465343
20875,REVAL,9.1036061,-75.39838566
20835,VALE+,6.1782777,-75.58410251
20830,VALE+,6.25767379,-75.62986972
21080,VALE+,5.65483895,-75.87726574
21081,VALE+,5.6584,-75.8434
20834,VALE+,6.16829269,-75.58383948
20847,VALE+,4.58112703,-74.10773761
20883,VALE+,4.93605,-73.9353
20884,VALE+,5.02498734,-74.00174765
20848,VALE+,4.7522001,-74.09754766
20849,VALE+,4.57397676,-74.10025576
20862,REVAL,5.71570948,-72.92668535
20863,REVAL,5.711477,-72.9315505
20864,REVAL,5.71283493,-72.93341334
20858,REVAL,5.53541814,-73.3624369
20839,VALE+,7.1664082,-75.4391633
20840,VALE+,7.16199744,-75.44157651
20888,REVAL,2.94038592,-75.2582639
20889,REVAL,2.93887374,-75.2579099
20885,REVAL,2.91338235,-75.2765359
20886,REVAL,2.9316863,-75.27661418
20887,REVAL,2.9363455,-75.26017909
20878,VALE+,5.35944733,-74.39074025
20928,REVAL,4.81254462,-72.27776798
20841,REVAL,10.96137743,-74.79422728
20926,REVAL,5.170142,-72.5505868
20867,VALE+,5.05345187,-75.52627805
20855,REVAL,10.369,-75.48201
20929,REVAL,4.8148438,-72.28374506
15614,REVAL,8.75242484,-75.86862518
13005,VALE+,6.2334339,-75.5782571
13086,VALE+,6.16162135,-75.60516047
10461,REVAL,1.804007,-75.889895
17684,REVAL,10.96167,-74.79793
10055,REVAL,4.3766651,-74.668834
10865,REVAL,8.3097229,-73.6161505
10119,REVAL,8.30972885,-73.61435145
10218,REVAL,5.16923416,-72.55003592
11113,VALE+,4.87739399,-74.43758344
11040,REVAL,10.99167,-74.82515
11696,VALE+,4.6748395,-75.7821563
15411,VALE+,5.798889,-75.90772
11481,VALE+,6.04032706,-75.70263724
10555,VALE+,6.907302,-75.07805
11702,VALE+,4.5496615,-74.5348937
10180,VALE+,1.26189195,-77.51347495
10990,VALE+,4.16824236,-76.16627446
10123,VALE+,6.8852925,-75.33488031
10486,VALE+,4.76144983,-74.46549322
10213,VALE+,5.2356063,-75.7856478
11473,VALE+,4.79639847,-75.99399465
17685,REVAL,7.059657,-73.87133
12134,REVAL,10.5931009,-74.1913834
10979,VALE+,5.27140083,-75.49134327
17687,REVAL,7.059437,-73.86042
10148,VALE+,5.021014,-75.619923
11158,REVAL,7.03001555,-71.43156621
11704,VALE+,4.2721478,-74.4150973
12111,REVAL,7.9073308,-72.5122156
11736,REVAL,8.8507214,-76.4265585
10116,REVAL,5.7503603,-73.434168
10163,VALE+,,
10684,VALE+,4.72369697,-76.12059354
10250,REVAL,10.2506268,-75.3500302
11713,REVAL,5.0282877,-74.88765442
10983,REVAL,9.4984752,-73.9770121
10556,REVAL,3.59139505,-75.38267222
11445,REVAL,10.79508891,-74.91625541
12054,REVAL,3.15210453,-75.05166448
11145,REVAL,8.9571513,-73.6235797
12274,REVAL,2.8897791,-75.4351603
10033,VALE+,5.0198157,-75.6199402
10875,REVAL,1.7247875,-76.1281505
10956,VALE+,3.44055,-76.53127
12158,REVAL,5.1212374,-75.0226222
10810,VALE+,4.1911543,-74.486834
12035,REVAL,6.41698405,-73.17046678
12027,REVAL,4.3760881,-73.2167406
10863,VALE+,4.3089094,-74.2999815
16353,VALE+,2.131182,-76.97151
11426,REVAL,5.88091248,-71.89452022
12036,REVAL,5.98644396,-72.74798236
10877,REVAL,8.69030311,-73.66361672
10185,REVAL,5.3846537,-75.1607872
10725,VALE+,6.2166081,-75.2425341
10205,REVAL,4.54412696,-74.87852698
10111,VALE+,2.63911334,-76.52900955
10078,REVAL,1.84866541,-76.0477294
11707,REVAL,3.19456619,-75.64426539
10186,REVAL,8.4022218,-75.5825201
10202,VALE+,0.80627945,-77.57418046
10862,REVAL,8.501096,-75.5094166
10178,VALE+,5.79034424,-75.8423742
10551,REVAL,5.0300473,-75.1164111
10176,VALE+,0.88141599,-77.50268133
11074,REVAL,0.496353,-76.5036
10183,VALE+,6.409645,-74.57526
10563,REVAL,10.98920935,-74.95816058
10553,REVAL,4.08399809,-72.95668006
10307,VALE+,6.18213586,-74.58513211
10886,REVAL,6.65249627,-74.05581391
12365,VALE+,3.2306103,-76.4176415
10300,VALE+,5.898623,-74.73489
10856,REVAL,7.34646816,-73.90309527
10973,VALE+,0.87182453,-77.6413421
12374,VALE+,5.34650391,-74.49174062
10472,VALE+,5.0803105,-74.4876691
10281,VALE+,,
10527,REVAL,5.40071592,-73.33562629
12408,VALE+,6.3056611,-75.5785822
10467,REVAL,4.26113219,-73.56499465
11699,VALE+,3.8203549,-76.5230965
10103,VALE+,6.099683,-75.50051
10260,VALE+,1.21335825,-77.99667395
11703,REVAL,8.2900953,-73.3889501
10866,REVAL,8.58856564,-73.84025903
10868,REVAL,3.53046534,-75.6447234
11711,REVAL,7.2652114,-73.1495671
10247,VALE+,5.16341702,-75.76845178
10854,REVAL,2.77828295,-75.25784359
11034,VALE+,4.4153681,-76.1520588
10175,REVAL,4.01079479,-75.60493284
10464,REVAL,4.2418988,-75.2396721
10216,VALE+,3.520021,-76.284
10041,REVAL,7.39564948,-73.49682447
10918,REVAL,10.79174883,-74.75283867
10926,REVAL,5.69851447,-73.76625883
10874,REVAL,1.9923441,-76.0453963
10206,VALE+,5.40640569,-75.48806819
12138,REVAL,7.77330412,-72.81160795
10950,VALE+,4.63780852,-75.56970315
10125,VALE+,5.96344193,-75.97863147
10147,VALE+,5.875304,-75.56719
11706,REVAL,9.1826577,-75.3774402
12177,REVAL,1.88173715,-76.27001885
10156,REVAL,7.76392777,-73.39182
10840,REVAL,9.145415,-75.50946
10828,REVAL,9.3737595,-75.7595094
10171,REVAL,3.91450222,-75.47638332
10404,VALE+,6.18537359,-75.65749574
12019,VALE+,4.6162167,-74.3517442
12021,VALE+,4.17849466,-74.42356094
10943,REVAL,9.35309765,-75.95272752
10097,VALE+,6.1886367,-74.9917681
12033,REVAL,8.7981702,-75.6987451
10903,REVAL,10.33361475,-73.1793857
12020,VALE+,4.9761986,-74.2905117
10494,VALE+,1.176026,-76.87714
11708,REVAL,9.8300359,-75.11802613
10124,VALE+,6.443233,-75.728513
10195,VALE+,1.191196,-77.27698
10282,VALE+,5.08006139,-75.79213775
11482,REVAL,7.78577007,-75.5350769
10245,VALE+,6.471067,-75.16463
10878,REVAL,3.37090736,-73.87308305
12034,VALE+,4.8472464,-74.6216062
10316,REVAL,8.76063252,-76.52844789
11423,REVAL,10.77107991,-73.00640087
11160,REVAL,10.99003,-74.95584
11712,REVAL,4.13177976,-75.09762776
10149,REVAL,,
10151,REVAL,3.6946326,-73.6988067
12137,REVAL,5.51846547,-73.72164056
10964,REVAL,9.7380104,-75.5241561
10898,REVAL,7.4793807,-73.9217913
10210,VALE+,1.66894421,-77.0128548
11138,REVAL,9.39702101,-75.0635755
10565,VALE+,3.99495777,-76.22891622
10834,REVAL,8.9568328,-75.8393048
10188,VALE+,6.29469486,-75.0273656
10165,VALE+,6.48552393,-75.01786001
10198,VALE+,6.2828991,-75.3321503
12026,REVAL,6.87859174,-73.41323099
11452,REVAL,9.32313056,-74.56958762
10154,VALE+,5.8745912,-75.5675208
10194,REVAL,9.43106438,-74.70451781
10173,VALE+,6.2096261,-75.4981169
10860,REVAL,6.3400572,-73.6163457
10842,REVAL,2.93891237,-75.58638788
10519,VALE+,6.6485981,-75.4604112
10070,VALE+,5.019593,-75.62327
11150,REVAL,6.05781639,-73.48149654
12650,VALE+,3.00558618,-76.4835652
10223,VALE+,5.0728723,-75.9623698
10995,VALE+,1.0473467,-77.6923019
12028,REVAL,8.08245586,-72.80137346
12090,VALE+,5.8591021,-73.9658325
11826,VALE+,1.20242039,-76.91765212
10855,VALE+,4.4029246,-74.38701447
10007,REVAL,6.3311651,-72.6843905
10908,REVAL,5.99765786,-72.693212
10184,VALE+,5.7090722,-75.3116741
10128,VALE+,6.50123595,-75.74203939
12176,VALE+,2.95262303,-76.69328263
10453,REVAL,1.97640032,-75.79412221
11421,REVAL,8.8120608,-74.7226835
10826,VALE+,5.1030193,-73.7978393
11122,VALE+,5.0612867,-74.2362933
10159,VALE+,5.45567701,-75.65092423
11123,REVAL,5.45327643,-73.81401948
10916,REVAL,5.62070892,-73.62008482
10006,VALE+,5.66324155,-75.71369856
10197,VALE+,0.8534131,-77.517818
10160,REVAL,7.57836102,-75.40145865
12042,REVAL,2.1135416,-75.824285
10846,VALE+,5.1956591,-73.8863902
10690,REVAL,3.06855374,-75.13871689
10876,VALE+,4.6496675,-74.4130724
12043,REVAL,10.2529,-75.3412
12056,REVAL,2.745555,-75.56763
11077,REVAL,2.48405527,-75.72889598
11436,REVAL,5.74848403,-72.99917209
11066,REVAL,5.5319837,-74.1038668
